REGIÃO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAÚDE;QUANTIDADE;STATUS;DATA DE ENTREGA; VALOR UNITÁRIO  ; VALOR TOTAL  
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50.500;ENTREGA REALIZADA;25/03/2020; R$3,000 ; R$151.500,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30.000;ENTREGA REALIZADA;13/04/2020; R$3,000 ; R$90.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7.000;ENTREGA REALIZADA;03/04/2020; R$3,000 ; R$21.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;71.650;ENTREGA REALIZADA;23/01/2020; R$2,000 ; R$143.300,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;105.000;ENTREGA REALIZADA;25/03/2020; R$2,000 ; R$210.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;140.000;ENTREGA REALIZADA;13/04/2020; R$2,000 ; R$280.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA;04/08/2020; R$2,000 ; R$10.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$60.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$2.000.000,00 
SUL;PARANÁ ;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;150.000;ENTREGA REALIZADA;31/07/2020; R$5,330 ; R$799.500,00 
SUL;PARANÁ ;SAÚDE INDÍGENA;DSEI LITORAL SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500;ENTREGA REALIZADA;29/06/2020; R$4,000 ; R$2.000,00 
SUL;PARANÁ ;SAÚDE INDÍGENA;DSEI LITORAL SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.500;ENTREGA REALIZADA;29/09/2020; R$2,000 ; R$3.000,00 
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA;26/06/2020; R$5,330 ; R$79.950,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;40.000;ENTREGA REALIZADA;26/06/2020; R$4,000 ; R$160.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;16.000;ENTREGA REALIZADA;16/04/2020; R$4,000 ; R$64.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;40.000;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$160.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;28/01/2020; R$3,000 ; R$3.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;25/03/2020; R$3,000 ; R$12.000,00 
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;4.000;ENTREGA REALIZADA;26/06/2020; R$2,000 ; R$8.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;6.000;ENTREGA REALIZADA;26/06/2020; R$2,000 ; R$12.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.560;ENTREGA REALIZADA;28/01/2020; R$2,000 ; R$7.120,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;4.640;ENTREGA REALIZADA;25/03/2020; R$2,000 ; R$9.280,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;27/04/2020; R$2,000 ; R$10.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30.000;ENTREGA REALIZADA;11/08/2020; R$4,000 ; R$120.000,00 
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;06/08/2020; R$3,000 ; R$12.000,00 
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA;06/08/2020; R$4,000 ; R$32.000,00 
NORDESTE;PIAUÍ;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;13.000;ENTREGA REALIZADA;30/06/2020; R$5,330 ; R$69.290,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;12.000;ENTREGA REALIZADA;30/06/2020; R$4,000 ; R$48.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500;ENTREGA REALIZADA;20/01/2020; R$4,000 ; R$2.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;23/03/2020; R$4,000 ; R$12.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$80.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;14/05/2020; R$4,000 ; R$80.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7.500;ENTREGA REALIZADA;20/01/2020; R$3,000 ; R$22.500,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;23/03/2020; R$3,000 ; R$12.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;9.000;ENTREGA REALIZADA;13/04/2020; R$3,000 ; R$27.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;690;ENTREGA REALIZADA;20/01/2020; R$2,000 ; R$1.380,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;720;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$1.440,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;7.000;ENTREGA REALIZADA;18/04/2020; R$2,000 ; R$14.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;14/05/2020; R$2,000 ; R$10.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$12.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;12/08/2020; R$4,000 ; R$80.000,00 
NORDESTE;PIAUÍ;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$6.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$45.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;55.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$220.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;82.000;ENTREGA REALIZADA;26/06/2020; R$4,000 ; R$328.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;41.500;ENTREGA REALIZADA;29/01/2020; R$4,000 ; R$166.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;35.500;ENTREGA REALIZADA;23/04/2020; R$4,000 ; R$142.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;45.000;ENTREGA REALIZADA;30/04/2020; R$4,000 ; R$180.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;16.000;ENTREGA REALIZADA;29/01/2020; R$3,000 ; R$48.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;39.000;ENTREGA REALIZADA;16/04/2020; R$3,000 ; R$117.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;21.600;ENTREGA REALIZADA;29/01/2020; R$2,000 ; R$43.200,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.900;ENTREGA REALIZADA;01/04/2020; R$2,000 ; R$7.800,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;39.000;ENTREGA REALIZADA;03/04/2020; R$2,000 ; R$78.000,00 
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;51.000;ENTREGA REALIZADA;13/05/2020; R$2,000 ; R$102.000,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;38.000;ENTREGA REALIZADA;26/06/2020; R$5,330 ; R$202.540,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8.000;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$24.000,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;32.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$128.000,00 
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.500;ENTREGA REALIZADA;05/08/2020; R$2,000 ; R$3.000,00 
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;32.000;ENTREGA REALIZADA;05/08/2020; R$4,000 ; R$128.000,00 
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;11/08/2020; R$4,000 ; R$16.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.500;ENTREGA REALIZADA;22/01/2020; R$4,000 ; R$14.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;7.500;ENTREGA REALIZADA;23/03/2020; R$4,000 ; R$30.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;28.000;ENTREGA REALIZADA;16/04/2020; R$4,000 ; R$112.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;13/05/2020; R$4,000 ; R$40.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;22/01/2020; R$3,000 ; R$3.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;23/03/2020; R$3,000 ; R$1.500,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;14/04/2020; R$3,000 ; R$9.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.800;ENTREGA REALIZADA;09/07/2020; R$2,000 ; R$5.600,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.230;ENTREGA REALIZADA;22/01/2020; R$2,000 ; R$4.460,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.740;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$5.480,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.130;ENTREGA REALIZADA;16/04/2020; R$2,000 ; R$6.260,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;32.000;ENTREGA REALIZADA;02/07/2020; R$4,000 ; R$128.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SMS;NATAL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA;06/07/2020; R$5,330 ; R$42.640,00 
NORDESTE;RIO GRANDE DO NORTE ;SMS;NATAL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;700;ENTREGA REALIZADA;02/07/2020; R$2,000 ; R$1.400,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;11/08/2020; R$4,000 ; R$80.000,00 
SUL;RIO GRANDE DO SUL ;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;03/08/2020; R$4,000 ; R$12.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;79.000;ENTREGA REALIZADA;29/01/2020; R$4,000 ; R$316.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;678.000;ENTREGA REALIZADA;01/04/2020; R$4,000 ; R$2.712.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60.000;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$240.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;57.000;ENTREGA REALIZADA;01/04/2020; R$3,000 ; R$171.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;38.000;ENTREGA REALIZADA;03/04/2020; R$3,000 ; R$114.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;43.340;ENTREGA REALIZADA;29/01/2020; R$2,000 ; R$86.680,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;124.800;ENTREGA REALIZADA;01/04/2020; R$2,000 ; R$249.600,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;90.000;ENTREGA REALIZADA;10/06/2020; R$2,000 ; R$180.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI PORTO VELHO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;06/04/2020; R$4,000 ; R$12.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI PORTO VELHO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;20/04/2020; R$3,000 ; R$4.500,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI PORTO VELHO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.500;ENTREGA REALIZADA;06/04/2020; R$2,000 ; R$3.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI PORTO VELHO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;02/07/2020; R$4,000 ; R$20.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI PORTO VELHO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.500;ENTREGA REALIZADA;02/07/2020; R$2,000 ; R$5.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI VILHENA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.500;ENTREGA REALIZADA;02/04/2020; R$4,000 ; R$10.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI VILHENA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;24/04/2020; R$3,000 ; R$6.000,00 
NORTE;RONDÔNIA;SAÚDE INDÍGENA;DSEI VILHENA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;500;ENTREGA REALIZADA;02/04/2020; R$2,000 ; R$1.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30.000;ENTREGA REALIZADA;02/07/2020; R$4,000 ; R$120.000,00 
NORTE;RONDÔNIA;SMS;PORTO VELHO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;02/07/2020; R$5,330 ; R$266.500,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.500;ENTREGA REALIZADA;20/01/2020; R$4,000 ; R$14.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;23/03/2020; R$4,000 ; R$16.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;12.000;ENTREGA REALIZADA;28/04/2020; R$4,000 ; R$48.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;20/01/2020; R$3,000 ; R$4.500,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;23/03/2020; R$3,000 ; R$4.500,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10.000;ENTREGA REALIZADA;15/04/2020; R$3,000 ; R$30.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;520;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$1.040,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;33.000;ENTREGA REALIZADA;15/04/2020; R$2,000 ; R$66.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8.000;ENTREGA REALIZADA;11/08/2020; R$3,000 ; R$24.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;11/08/2020; R$4,000 ; R$80.000,00 
NORTE;RONDÔNIA;SMS;PORTO VELHO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$15.000,00 
NORTE;RONDÔNIA;SMS;PORTO VELHO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;25.000;ENTREGA REALIZADA;12/08/2020; R$4,000 ; R$100.000,00 
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;06/08/2020; R$4,000 ; R$200.000,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;30/06/2020; R$4,000 ; R$80.000,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;20.000;ENTREGA REALIZADA;26/06/2020; R$2,000 ; R$40.000,00 
NORTE;RORAIMA ;SMS;BOA VISTA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;30/06/2020; R$5,330 ; R$266.500,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;29/01/2020; R$4,000 ; R$8.000,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500;ENTREGA REALIZADA;25/03/2020; R$4,000 ; R$2.000,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$40.000,00 
NORTE;RORAIMA ;SMS;BOA VISTA ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;40.000;ENTREGA REALIZADA;30/06/2020; R$2,000 ; R$80.000,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.670;ENTREGA REALIZADA;29/02/2020; R$2,000 ; R$3.340,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.610;ENTREGA REALIZADA;25/03/2020; R$2,000 ; R$3.220,00 
NORTE;RORAIMA ;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.000;ENTREGA REALIZADA;27/04/2020; R$2,000 ; R$4.000,00 
NORTE;RORAIMA ;SAÚDE INDÍGENA;DSEI YANOMAMI ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;6.500;ENTREGA REALIZADA;14/05/2020; R$4,000 ; R$26.000,00 
NORTE;RORAIMA ;SAÚDE INDÍGENA;DSEI YANOMAMI ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;20.000;ENTREGA REALIZADA;14/05/2020; R$2,000 ; R$40.000,00 
SUL;SANTA CATARINA;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;11/08/2020; R$3,000 ; R$4.500,00 
SUL;SANTA CATARINA ;SAÚDE INDÍGENA;DSEI INTERIOR SUL - SAO JOSE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;07/05/2020; R$4,000 ; R$8.000,00 
SUL;SANTA CATARINA ;SAÚDE INDÍGENA;DSEI INTERIOR SUL - SAO JOSE;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;500;ENTREGA REALIZADA;07/05/2020; R$2,000 ; R$1.000,00 
SUL;SANTA CATARINA ;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;16.000;ENTREGA REALIZADA;29/06/2020; R$5,330 ; R$85.280,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;274.000;ENTREGA REALIZADA;26/06/2020; R$4,000 ; R$1.096.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;422.500;ENTREGA REALIZADA;10/02/2020; R$4,000 ; R$1.690.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;445.500;ENTREGA REALIZADA;20/03/2020; R$4,000 ; R$1.782.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60.000;ENTREGA REALIZADA;23/04/2020; R$4,000 ; R$240.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;41.500;ENTREGA REALIZADA;10/02/2020; R$3,000 ; R$124.500,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;23.500;ENTREGA REALIZADA;20/03/2020; R$3,000 ; R$70.500,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30.000;ENTREGA REALIZADA;14/04/2020; R$3,000 ; R$90.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;22.500;ENTREGA REALIZADA;03/04/2020; R$3,000 ; R$67.500,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;49.620;ENTREGA REALIZADA;10/02/2020; R$2,000 ; R$99.240,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;68.840;ENTREGA REALIZADA;20/03/2020; R$2,000 ; R$137.680,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;70.000;ENTREGA REALIZADA;14/04/2020; R$2,000 ; R$140.000,00 
